time,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
26.38,-10,51152,5406.1,4467.51,45.65,26,9.07,9.03,9.07
26.39,-10,51152,5406.1,4467.51,45.55,26,9.07,9.03,9.07
26.4,-10,51154,5405.81,4467.22,45.45,26,9.02,9.02,9.07
26.41,-10,51154,5405.81,4467.22,45.35,26,9.05,9.02,9.08
26.42,-9.99,51146,5406.97,4468.38,45.25,26,9.05,9.03,9.07
26.43,-9.99,51140,5407.84,4469.25,45.15,25.9,9.07,9.03,9.08
26.44,-9.99,51131,5409.15,4470.55,45.05,25.9,9.07,9.03,9.07
26.45,-9.99,51133,5408.86,4470.26,44.95,25.9,9.07,9.03,9.08
26.46,-9.99,51127,5409.72,4471.13,44.85,25.9,9.05,9.03,9.08
26.47,-9.99,51129,5409.44,4470.84,44.75,25.9,9.07,9.03,9.07
26.48,-9.99,51122,5410.45,4471.85,44.65,26,9.05,9.03,9.08
26.49,-9.98,51119,5410.88,4472.29,44.55,26,9.07,9.03,9.07
26.5,-9.98,51118,5411.03,4472.43,44.45,26,9.07,9.03,9.07
26.51,-9.98,51110,5412.19,4473.59,44.35,26,9.02,9.03,9.07
26.52,-9.98,51110,5412.19,4473.59,44.25,26,9.05,9.02,9.08
26.53,-9.98,51109,5412.33,4473.74,44.15,26,9.05,9.02,9.07
26.54,-9.98,51109,5412.33,4473.74,44.05,25.9,9.07,9.03,9.07
26.55,-9.97,51101,5413.49,4474.9,43.95,25.9,9.07,9.03,9.07
26.56,-9.97,51100,5413.64,4475.04,43.85,25.9,9.07,9.03,9.08
26.57,-9.97,51099,5413.78,4475.19,43.75,25.9,9.07,9.03,9.07
26.58,-9.97,51097,5414.07,4475.48,43.65,26,9.07,9.03,9.07
26.59,-9.97,51094,5414.51,4475.91,43.55,26,9.05,9.03,9.07
26.6,-9.96,51088,5415.38,4476.78,43.45,26,9.05,9.03,9.08
26.61,-9.96,51086,5415.67,4477.07,43.35,26,9.07,9.03,9.08
26.62,-9.96,51084,5415.96,4477.36,43.25,26,9.02,9.02,9.07
26.63,-9.96,51084,5415.96,4477.36,43.15,26,9.05,9.02,9.08
26.64,-9.96,51076,5417.11,4478.52,43.06,26,9.05,9.02,9.05
26.65,-9.95,51075,5417.26,4478.67,42.96,25.9,9.07,9.03,9.07
26.66,-9.95,51065,5418.71,4480.11,42.86,25.9,9.07,9.03,9.08
26.67,-9.95,51067,5418.42,4479.82,42.76,25.9,9.07,9.05,9.08
26.68,-9.95,51066,5418.56,4479.97,42.66,25.9,9.05,9.03,9.07
26.69,-9.94,51059,5419.58,4480.98,42.56,25.9,9.05,9.03,9.07
26.7,-9.94,51060,5419.43,4480.84,42.46,26,9.07,9.03,9.07
26.71,-9.94,51050,5420.88,4482.29,42.36,26,9.05,9.03,9.08
26.72,-9.93,51047,5421.32,4482.72,42.26,26,9.07,9.03,9.08
26.73,-9.93,51050,5420.88,4482.29,42.16,26,9.02,9.02,9.07
26.74,-9.93,51050,5420.88,4482.29,42.06,26,9.05,9.02,9.08
26.75,-9.93,51048,5421.17,4482.58,41.96,26,9.05,9.03,9.07
26.76,-9.92,51042,5422.04,4483.45,41.86,25.9,9.07,9.03,9.07
26.77,-9.92,51040,5422.33,4483.74,41.76,25.9,9.07,9.03,9.07
26.78,-9.92,51038,5422.62,4484.03,41.66,25.9,9.05,9.03,9.07
26.79,-9.92,51028,5424.08,4485.48,41.56,26,9.07,9.03,9.07
26.8,-9.91,51032,5423.5,4484.9,41.47,25.9,9.05,9.05,9.08
26.81,-9.91,51027,5424.22,4485.63,41.37,26,9.07,9.05,9.07
26.82,-9.91,51023,5424.8,4486.21,41.27,26,9.07,9.03,9.07
26.83,-9.9,51016,5425.82,4487.22,41.17,26,9.07,9.03,9.08
26.84,-9.9,51016,5425.82,4487.22,41.07,26,9.02,9.02,9.07
26.85,-9.9,51016,5425.82,4487.22,40.97,26,9.05,9.03,9.08
26.86,-9.89,51011,5426.54,4487.95,40.87,26,9.05,9.02,9.07
26.87,-9.89,51006,5427.27,4488.67,40.77,25.9,9.07,9.03,9.07
26.88,-9.89,51008,5426.98,4488.38,40.67,25.9,9.07,9.03,9.07
26.89,-9.88,51005,5427.41,4488.82,40.57,25.9,9.07,9.03,9.07
26.9,-9.88,51002,5427.85,4489.25,40.47,25.9,9.05,9.03,9.08
26.91,-9.88,50990,5429.59,4490.99,40.38,26,9.07,9.03,9.08
26.92,-9.87,50991,5429.44,4490.85,40.28,26,9.05,9.03,9.07
26.93,-9.87,50994,5429.01,4490.41,40.18,26,9.07,9.03,9.08
26.94,-9.87,50985,5430.32,4491.72,40.08,26,9.07,9.03,9.07
26.95,-9.86,50982,5430.75,4492.16,39.98,26,9.02,9.03,9.07
26.96,-9.86,50982,5430.75,4492.16,39.88,26,9.05,9.03,9.08
26.97,-9.86,50985,5430.32,4491.72,39.78,26,9.05,9.02,9.05
26.98,-9.85,50978,5431.33,4492.74,39.68,25.9,9.07,9.03,9.07
26.99,-9.85,50976,5431.62,4493.03,39.59,25.9,9.05,9.03,9.07
27,-9.85,50976,5431.62,4493.03,39.49,25.9,9.07,9.03,9.08
27.01,-9.84,50970,5432.49,4493.9,39.39,25.9,9.07,9.03,9.07
27.02,-9.84,50967,5432.93,4494.33,39.29,26,9.05,9.03,9.07
27.03,-9.84,50964,5433.36,4494.77,39.19,26,9.05,9.03,9.07
27.04,-9.83,50962,5433.65,4495.06,39.09,26,9.05,9.03,9.07
27.05,-9.83,50960,5433.95,4495.35,39,26,9.07,9.03,9.07
27.06,-9.83,50955,5434.67,4496.08,38.9,26,9.02,9.02,9.07
27.07,-9.82,50955,5434.67,4496.08,38.8,26,9.05,9.03,9.08
27.08,-9.82,50955,5434.67,4496.08,38.7,26,9.05,9.03,9.07
27.09,-9.81,50948,5435.69,4497.09,38.6,25.9,9.07,9.03,9.07
27.1,-9.81,50950,5435.4,4496.8,38.5,25.9,9.07,9.03,9.07
27.11,-9.81,50944,5436.27,4497.67,38.41,25.9,9.05,9.03,9.07
27.12,-9.8,50944,5436.27,4497.67,38.31,25.9,9.07,9.03,9.07
27.13,-9.8,50936,5437.43,4498.84,38.21,26,9.07,9.03,9.08
27.14,-9.79,50935,5437.58,4498.98,38.11,26,9.07,9.03,9.07
27.15,-9.79,50931,5438.16,4499.56,38.01,26,9.07,9.03,9.08
27.16,-9.79,50930,5438.3,4499.71,37.92,26,9.07,9.03,9.07
27.17,-9.78,50930,5438.3,4499.71,37.82,26,9.02,9.03,9.07
27.18,-9.78,50930,5438.3,4499.71,37.72,26,9.05,9.03,9.08
27.19,-9.77,50925,5439.03,4500.43,37.62,26,9.05,9.02,9.05
27.2,-9.77,50926,5438.88,4500.29,37.52,25.9,9.07,9.03,9.07
27.21,-9.76,50916,5440.34,4501.74,37.43,25.9,9.07,9.03,9.08
27.22,-9.76,50919,5439.9,4501.31,37.33,25.9,9.05,9.03,9.08
27.23,-9.75,50917,5440.19,4501.6,37.23,25.9,9.05,9.03,9.08
27.24,-9.75,50911,5441.06,4502.47,37.13,25.9,9.07,9.03,9.07
27.25,-9.75,50905,5441.94,4503.34,37.04,26,9.07,9.03,9.07
27.26,-9.74,50908,5441.5,4502.91,36.94,26,9.05,9.03,9.07
27.27,-9.74,50904,5442.08,4503.49,36.84,26,9.07,9.03,9.07
27.28,-9.73,50901,5442.52,4503.92,36.74,26,9.02,9.02,9.07
27.29,-9.73,50901,5442.52,4503.92,36.65,26,9.05,9.02,9.08
27.3,-9.72,50895,5443.39,4504.8,36.55,26,9.05,9.03,9.07
27.31,-9.72,50900,5442.66,4504.07,36.45,25.9,9.05,9.03,9.07
27.32,-9.71,50886,5444.7,4506.1,36.35,25.9,9.05,9.03,9.07
27.33,-9.71,50885,5444.84,4506.25,36.25,25.9,9.07,9.03,9.07
27.34,-9.7,50892,5443.83,4505.23,36.16,25.9,9.07,9.03,9.07
27.35,-9.7,50890,5444.12,4505.52,36.06,26,9.07,9.03,9.07
27.36,-9.69,50882,5445.28,4506.69,35.96,26,9.05,9.03,9.08
27.37,-9.69,50880,5445.57,4506.98,35.87,26,9.07,9.03,9.08
27.38,-9.68,50877,5446.01,4507.41,35.77,26,9.05,9.03,9.07
27.39,-9.67,50869,5447.17,4508.58,35.67,26,9.02,9.03,9.07
27.4,-9.67,50869,5447.17,4508.58,35.58,26,9.05,9.02,9.08
27.41,-9.66,50872,5446.73,4508.14,35.48,26,9.05,9.02,9.07
27.42,-9.66,50861,5448.33,4509.74,35.38,25.9,9.07,9.03,9.08
27.43,-9.65,50863,5448.04,4509.45,35.29,25.9,9.07,9.03,9.07
27.44,-9.65,50859,5448.62,4510.03,35.19,25.9,9.07,9.03,9.07
27.45,-9.64,50857,5448.92,4510.32,35.09,25.9,9.07,9.03,9.07
27.46,-9.64,50857,5448.92,4510.32,35,26,9.05,9.03,9.07
27.47,-9.63,50856,5449.06,4510.47,34.9,26,9.07,9.03,9.08
27.48,-9.63,50852,5449.64,4511.05,34.8,26,9.07,9.03,9.08
27.49,-9.62,50849,5450.08,4511.48,34.71,26,9.07,9.03,9.07
27.5,-9.61,50846,5450.52,4511.92,34.61,26,9.02,9.02,9.07
27.51,-9.61,50846,5450.52,4511.92,34.52,26,9.05,9.03,9.08
27.52,-9.6,50845,5450.66,4512.07,34.42,26,9.05,9.02,9.07
27.53,-9.6,50839,5451.53,4512.94,34.32,25.9,9.07,9.03,9.07
27.54,-9.59,50839,5451.53,4512.94,34.23,25.9,9.07,9.03,9.07
27.55,-9.59,50836,5451.97,4513.38,34.13,25.9,9.07,9.03,9.07
27.56,-9.58,50837,5451.83,4513.23,34.04,25.9,9.05,9.03,9.08
27.57,-9.58,50832,5452.55,4513.96,33.94,26,9.05,9.03,9.07
27.58,-9.57,50828,5453.13,4514.54,33.85,26,9.05,9.03,9.07
27.59,-9.56,50827,5453.28,4514.69,33.75,26,9.05,9.03,9.07
27.6,-9.56,50826,5453.43,4514.83,33.66,26,9.05,9.03,9.08
27.61,-9.55,50824,5453.72,4515.12,33.56,26,9.02,9.02,9.07
27.62,-9.55,50824,5453.72,4515.12,33.46,26,9.05,9.02,9.08
27.63,-9.54,50822,5454.01,4515.41,33.37,26,9.05,9.02,9.05
27.64,-9.54,50813,5455.32,4516.72,33.27,25.9,9.05,9.03,9.08
27.65,-9.53,50810,5455.75,4517.16,33.18,25.9,9.07,9.03,9.08
27.66,-9.53,50806,5456.34,4517.74,33.08,25.9,9.05,9.03,9.08
27.67,-9.52,50808,5456.05,4517.45,32.99,25.9,9.07,9.03,9.08
27.68,-9.52,50803,5456.77,4518.18,32.89,26,9.07,9.03,9.07
27.69,-9.51,50804,5456.63,4518.03,32.8,26,9.07,9.03,9.07
27.7,-9.51,50803,5456.77,4518.18,32.7,26,9.05,9.03,9.07
27.71,-9.5,50799,5457.36,4518.76,32.61,26,9.07,9.03,9.08
27.72,-9.49,50798,5457.5,4518.91,32.51,26,9.02,9.03,9.07
27.73,-9.49,50798,5457.5,4518.91,32.42,26,9.05,9.03,9.08
27.74,-9.48,50792,5458.38,4519.78,32.32,26,9.05,9.02,9.07
27.75,-9.48,50789,5458.81,4520.22,32.22,25.9,9.05,9.03,9.07
27.76,-9.48,50783,5459.69,4521.09,32.13,25.9,9.05,9.03,9.08
27.77,-9.47,50789,5458.81,4520.22,32.04,25.9,9.07,9.03,9.08
27.78,-9.47,50780,5460.12,4521.53,31.94,25.9,9.07,9.03,9.08
27.79,-9.46,50780,5460.12,4521.53,31.85,25.9,9.07,9.03,9.07
27.8,-9.46,50778,5460.41,4521.82,31.75,26,9.05,9.03,9.08
27.81,-9.45,50783,5459.69,4521.09,31.66,26,9.07,9.03,9.08
27.82,-9.45,50769,5461.73,4523.13,31.56,26,9.07,9.03,9.07
27.83,-9.44,50772,5461.29,4522.69,31.47,26,9,9.03,9.07
27.84,-9.44,50772,5461.29,4522.69,31.38,26,9.05,9.03,9.08
27.85,-9.43,50771,5461.43,4522.84,31.28,26,9.05,9.03,9.07
27.86,-9.43,50765,5462.31,4523.71,31.19,25.9,9.05,9.03,9.07
27.87,-9.43,50759,5463.18,4524.59,31.09,25.9,9.07,9.05,9.08
27.88,-9.42,50760,5463.04,4524.44,31,25.9,9.07,9.03,9.07
27.89,-9.42,50762,5462.74,4524.15,30.91,25.9,9.05,9.03,9.07
27.9,-9.41,50756,5463.62,4525.02,30.81,26,9.05,9.03,9.08
27.91,-9.41,50752,5464.2,4525.61,30.72,26,9.07,9.03,9.07
27.92,-9.41,50753,5464.06,4525.46,30.62,26,9.07,9.03,9.07
27.93,-9.4,50747,5464.93,4526.34,30.53,26,9.07,9.03,9.08
27.94,-9.4,50747,5464.93,4526.34,30.44,26,9.02,9.02,9.07
27.95,-9.4,50747,5464.93,4526.34,30.34,26,9.05,9.03,9.08
27.96,-9.39,50750,5464.49,4525.9,30.25,26,9.05,9.02,9.05
27.97,-9.39,50742,5465.66,4527.06,30.15,25.9,9.05,9.03,9.07
27.98,-9.39,50740,5465.95,4527.36,30.06,25.9,9.05,9.03,9.07
27.99,-9.38,50743,5465.51,4526.92,29.97,25.9,9.07,9.03,9.07
28,-9.38,50734,5466.82,4528.23,29.87,25.9,9.07,9.03,9.07
28.01,-9.38,50730,5467.41,4528.81,29.78,26,9.07,9.03,9.07
28.02,-9.38,50729,5467.55,4528.96,29.69,26,9.07,9.03,9.08
28.03,-9.37,50726,5467.99,4529.4,29.59,26,9.05,9.03,9.07
28.04,-9.37,50726,5467.99,4529.4,29.5,26,9.05,9.03,9.07
28.05,-9.37,50726,5467.99,4529.4,29.41,26,9,9.02,9.07
28.06,-9.37,50726,5467.99,4529.4,29.31,26,9.05,9.02,9.08
28.07,-9.36,50726,5467.99,4529.4,29.22,26,9.05,9.02,9.07
28.08,-9.36,50722,5468.57,4529.98,29.13,25.9,9.05,9.03,9.07
28.09,-9.36,50720,5468.87,4530.27,29.03,25.9,9.07,9.03,9.07
28.1,-9.36,50712,5470.03,4531.44,28.94,25.9,9.07,9.03,9.07
28.11,-9.36,50713,5469.89,4531.29,28.84,25.9,9.07,9.03,9.07
28.12,-9.35,50710,5470.32,4531.73,28.75,25.9,9.05,9.03,9.07
28.13,-9.35,50712,5470.03,4531.44,28.66,26,9.07,9.03,9.07
28.14,-9.35,50706,5470.91,4532.31,28.56,26,9.05,9.03,9.08
28.15,-9.35,50709,5470.47,4531.87,28.47,26,9.05,9.03,9.07
28.16,-9.35,50706,5470.91,4532.31,28.38,26,9.02,9.02,9.07
28.17,-9.35,50706,5470.91,4532.31,28.28,26,9.05,9.03,9.08
28.18,-9.35,50700,5471.78,4533.19,28.19,26,9.05,9.03,9.07
28.19,-9.35,50699,5471.93,4533.33,28.1,25.9,9.07,9.03,9.07
28.2,-9.34,50699,5471.93,4533.33,28,25.9,9.07,9.03,9.07
28.21,-9.34,50699,5471.93,4533.33,27.91,25.9,9.07,9.03,9.08
28.22,-9.34,50692,5472.95,4534.35,27.82,25.9,9.07,9.03,9.08
28.23,-9.34,50692,5472.95,4534.35,27.72,26,9.05,9.03,9.07
28.24,-9.34,50689,5473.39,4534.79,27.63,26,9.07,9.03,9.08
28.25,-9.34,50684,5474.12,4535.52,27.54,26,9.07,9.03,9.07
28.26,-9.34,50683,5474.26,4535.67,27.44,26,9.05,9.03,9.08
28.27,-9.34,50682,5474.41,4535.81,27.35,26,9.02,9.03,9.07
28.28,-9.34,50682,5474.41,4535.81,27.26,26,9.05,9.03,9.08
28.29,-9.34,50686,5473.82,4535.23,27.17,26,9.05,9.02,9.07
28.3,-9.35,50678,5474.99,4536.4,27.07,25.9,9.07,9.03,9.07
28.31,-9.35,50679,5474.84,4536.25,26.98,25.9,9.07,9.05,9.08
28.32,-9.35,50671,5476.01,4537.42,26.89,25.9,9.07,9.03,9.07
28.33,-9.35,50672,5475.87,4537.27,26.79,25.9,9.07,9.03,9.07
28.34,-9.35,50665,5476.89,4538.29,26.7,26,9.07,9.03,9.07
28.35,-9.35,50670,5476.16,4537.56,26.61,26,9.07,9.03,9.07
28.36,-9.35,50666,5476.74,4538.15,26.51,26,9.07,9.03,9.07
28.37,-9.35,50669,5476.3,4537.71,26.42,26,9.05,9.03,9.07
28.38,-9.36,50665,5476.89,4538.29,26.33,26,9.02,9.02,9.07
28.39,-9.36,50665,5476.89,4538.29,26.23,26,9.07,9.03,9.08
28.4,-9.36,50665,5476.89,4538.29,26.14,26,9.05,9.02,9.07
28.41,-9.36,50662,5477.32,4538.73,26.05,25.9,9.05,9.03,9.07
28.42,-9.37,50660,5477.62,4539.02,25.95,25.9,9.07,9.03,9.08
28.43,-9.37,50655,5478.35,4539.75,25.86,25.9,9.07,9.03,9.07
28.44,-9.37,50655,5478.35,4539.75,25.77,25.9,9.07,9.03,9.07
28.45,-9.38,50649,5479.22,4540.63,25.67,26,9.07,9.03,9.08
28.46,-9.38,50650,5479.08,4540.48,25.58,26,9.07,9.03,9.08
28.47,-9.38,50649,5479.22,4540.63,25.49,26,9.05,9.03,9.07
28.48,-9.39,50646,5479.66,4541.07,25.39,26,9.07,9.03,9.07
28.49,-9.39,50643,5480.1,4541.5,25.3,26,9.02,9.03,9.07
28.5,-9.39,50643,5480.1,4541.5,25.21,26,9.05,9.03,9.08
28.51,-9.4,50651,5478.93,4540.34,25.11,26,9.05,9.02,9.05
28.52,-9.4,50637,5480.97,4542.38,25.02,25.9,9.05,9.03,9.08
28.53,-9.41,50641,5480.39,4541.8,24.93,25.9,9.05,9.03,9.08
28.54,-9.42,50636,5481.12,4542.52,24.83,25.9,9.07,9.05,9.08
28.55,-9.42,50635,5481.27,4542.67,24.74,26,9.05,9.03,9.07
28.56,-9.43,50633,5481.56,4542.96,24.64,26,9.07,9.03,9.07
28.57,-9.44,50627,5482.43,4543.84,24.55,26,9.05,9.03,9.07
28.58,-9.45,50629,5482.14,4543.55,24.46,26,9.05,9.03,9.07
28.59,-9.46,50631,5481.85,4543.25,24.36,26,9.07,9.03,9.07
28.6,-9.48,50621,5483.31,4544.71,24.27,26,9.02,9.02,9.07
28.61,-9.49,50621,5483.31,4544.71,24.17,26,9.05,9.02,9.08
28.62,-9.52,50623,5483.02,4544.42,24.08,26,9.05,9.03,9.07
28.63,-9.54,50620,5483.46,4544.86,23.98,25.9,9.05,9.03,9.08
28.64,-9.57,50619,5483.6,4545.01,23.89,25.9,9.05,9.03,9.07
28.65,-9.6,50614,5484.33,4545.74,23.8,25.9,9.07,9.03,9.07
28.66,-9.64,50610,5484.92,4546.32,23.7,25.9,9.07,9.03,9.08
28.67,-9.69,50610,5484.92,4546.32,23.61,26,9.05,9.03,9.07
28.68,-9.74,50613,5484.48,4545.88,23.51,26,9.07,9.03,9.08
28.69,-9.79,50606,5485.5,4546.91,23.42,26,9.07,9.03,9.07
28.7,-9.86,50605,5485.65,4547.05,23.32,26,9.07,9.03,9.07
28.71,-9.93,50608,5485.21,4546.61,23.23,26,9,9.02,9.05
28.72,-10.01,50608,5485.21,4546.61,23.13,26,9.05,9.03,9.08
28.73,-10.09,50607,5485.35,4546.76,23.04,26,9.05,9.02,9.07
28.74,-10.17,50603,5485.94,4547.34,22.94,25.9,9.05,9.03,9.07
28.75,-10.27,50604,5485.79,4547.2,22.85,25.9,9.07,9.03,9.08
28.76,-10.37,50599,5486.52,4547.93,22.75,25.9,9.07,9.03,9.08
28.77,-10.48,50593,5487.4,4548.8,22.66,25.9,9.07,9.03,9.08
28.78,-10.59,50599,5486.52,4547.93,22.56,25.9,9.07,9.03,9.07
28.79,-10.72,50598,5486.67,4548.07,22.47,26,9.07,9.03,9.08
28.8,-10.85,50599,5486.52,4547.93,22.37,26,9.05,9.03,9.07
28.81,-10.98,50593,5487.4,4548.8,22.27,26,9.05,9.03,9.08
28.82,-11.13,50589,5487.98,4549.39,22.18,26,9.02,9.02,9.07
28.83,-11.28,50589,5487.98,4549.39,22.08,26,9.07,9.03,9.08
28.84,-11.44,50583,5488.86,4550.26,21.99,26,9.05,9.02,9.07
28.85,-11.6,50591,5487.69,4549.1,21.89,25.9,9.05,9.03,9.08
28.86,-11.77,50584,5488.71,4550.12,21.79,25.9,9.05,9.03,9.07
28.87,-11.95,50584,5488.71,4550.12,21.7,25.9,9.07,9.03,9.07
28.88,-12.14,50580,5489.3,4550.7,21.6,25.9,9.05,9.03,9.07
28.89,-12.33,50577,5489.74,4551.14,21.51,26,9.07,9.03,9.08
28.9,-12.52,50574,5490.17,4551.58,21.41,26,9.05,9.03,9.08
28.91,-12.72,50579,5489.44,4550.85,21.31,26,9.07,9.03,9.08
28.92,-12.93,50578,5489.59,4551,21.22,26,9.05,9.03,9.08
28.93,-13.14,50570,5490.76,4552.16,21.12,26,9.02,9.02,9.07
28.94,-13.35,50570,5490.76,4552.16,21.02,26,9.07,9.03,9.08
28.95,-13.57,50574,5490.17,4551.58,20.93,26,9.05,9.02,9.07
28.96,-13.79,50567,5491.2,4552.6,20.83,25.9,9.07,9.03,9.08
28.97,-14.01,50568,5491.05,4552.46,20.73,25.9,9.07,9.03,9.07
28.98,-14.23,50566,5491.34,4552.75,20.63,25.9,9.07,9.03,9.07
28.99,-14.46,50564,5491.64,4553.04,20.53,25.9,9.07,9.03,9.07
29,-14.68,50565,5491.49,4552.9,20.44,25.9,9.07,9.03,9.07
29.01,-14.91,50561,5492.07,4553.48,20.33,26,9.07,9.03,9.08
29.02,-15.13,50557,5492.66,4554.06,20.19,26,9.05,9.03,9.07
29.03,-15.36,50559,5492.37,4553.77,20.05,26,9.05,9.03,9.07
29.04,-15.58,50560,5492.22,4553.63,19.91,26,9.02,9.02,9.07
29.05,-15.8,50560,5492.22,4553.63,19.76,26,9.05,9.02,9.08
29.06,-16.02,50557,5492.66,4554.06,19.62,26,9.05,9.02,9.07
29.07,-16.24,50556,5492.81,4554.21,19.47,25.9,9.05,9.03,9.07
29.08,-16.45,50552,5493.39,4554.8,19.31,25.9,9.05,9.03,9.07
29.09,-16.66,50550,5493.68,4555.09,19.16,25.9,9.07,9.03,9.07
29.1,-16.86,50555,5492.95,4554.36,19,25.9,9.05,9.03,9.07
29.11,-17.06,50544,5494.56,4555.96,18.84,25.9,9.07,9.03,9.08
29.12,-17.25,50545,5494.41,4555.82,18.33,26,9.05,9.03,9.07
29.13,-17.44,50545,5494.41,4555.82,18.08,26,9.07,9.03,9.07
29.14,-17.63,50542,5494.85,4556.26,17.82,26,9.07,9.03,9.07
29.15,-17.8,50543,5494.71,4556.11,17.56,26,9,9.03,9.07
29.16,-17.97,50543,5494.71,4556.11,17.29,26,9.05,9.03,9.08
29.17,-18.14,50540,5495.14,4556.55,17.01,26,9.05,9.03,9.05
29.18,-18.3,50541,5495,4556.4,16.72,25.9,9.07,9.03,9.07
29.19,-18.45,50538,5495.44,4556.84,16.42,25.9,9.07,9.03,9.07
29.2,-18.59,50536,5495.73,4557.13,16.12,25.9,9.05,9.03,9.08
29.21,-18.73,50537,5495.58,4556.99,15.8,25.9,9.07,9.03,9.08
29.22,-18.86,50536,5495.73,4557.13,16.1,25.9,9.05,9.03,9.08
29.23,-18.98,50530,5496.61,4558.01,15.91,26,9.07,9.03,9.07
29.24,-19.1,50536,5495.73,4557.13,15.72,26,9.07,9.03,9.07
29.25,-19.21,50530,5496.61,4558.01,15.52,26,9.07,9.03,9.07
29.26,-19.31,50525,5497.34,4558.74,15.32,26,9.02,9.02,9.07
29.27,-19.4,50525,5497.34,4558.74,15.12,26,9.05,9.02,9.08
29.28,-19.49,50528,5496.9,4558.3,14.92,26,9.05,9.03,9.07
29.29,-19.57,50525,5497.34,4558.74,14.72,25.9,9.07,9.05,9.08
29.3,-19.65,50529,5496.75,4558.16,14.51,25.9,9.05,9.03,9.08
29.31,-19.72,50528,5496.9,4558.3,14.3,25.9,9.05,9.03,9.08
29.32,-19.79,50524,5497.48,4558.89,14.17,25.9,9.05,9.03,9.07
29.33,-19.84,50521,5497.92,4559.33,13.98,25.9,9.05,9.03,9.08
29.34,-19.9,50514,5498.95,4560.35,13.78,26,9.05,9.03,9.07
29.35,-19.95,50515,5498.8,4560.21,13.59,26,9.07,9.03,9.08
29.36,-19.99,50517,5498.51,4559.91,13.39,26,9.07,9.05,9.08
29.37,-20.03,50519,5498.21,4559.62,13.19,26,9.02,9.03,9.07
29.38,-20.06,50519,5498.21,4559.62,12.99,26,9.05,9.03,9.08
29.39,-20.09,50512,5499.24,4560.64,12.79,26,9.05,9.02,9.07
29.4,-20.12,50509,5499.68,4561.08,12.59,25.9,9.07,9.03,9.07
29.41,-20.14,50510,5499.53,4560.94,12.39,25.9,9.05,9.03,9.08
29.42,-20.16,50509,5499.68,4561.08,12.19,25.9,9.07,9.03,9.08
29.43,-20.18,50511,5499.38,4560.79,11.99,25.9,9.07,9.03,9.08
29.44,-20.19,50506,5500.12,4561.52,11.79,25.9,9.07,9.03,9.08
29.45,-20.2,50509,5499.68,4561.08,11.59,26,9.07,9.03,9.07
29.46,-20.21,50502,5500.7,4562.11,11.38,26,9.07,9.03,9.07
29.47,-20.21,50504,5500.41,4561.81,11.18,26,9.07,9.03,9.08
29.48,-20.21,50497,5501.43,4562.84,10.97,26,9.02,9.02,9.07
29.49,-20.21,50497,5501.43,4562.84,10.77,26,9.05,9.02,9.08
29.5,-20.21,50503,5500.56,4561.96,10.56,26,9.05,9.03,9.07
29.51,-20.2,50501,5500.85,4562.25,10.36,25.9,9.05,9.03,9.07
29.52,-20.19,50496,5501.58,4562.98,10.15,25.9,9.07,9.03,9.07
29.53,-20.18,50501,5500.85,4562.25,9.94,25.9,9.05,9.03,9.07
29.54,-20.17,50492,5502.16,4563.57,9.73,25.9,9.05,9.03,9.08
29.55,-20.15,50496,5501.58,4562.98,9.52,25.9,9.07,9.03,9.08
29.56,-20.14,50493,5502.02,4563.42,9.31,26,9.07,9.03,9.07
29.57,-20.12,50499,5501.14,4562.55,9.11,26,9.07,9.03,9.08
29.58,-20.09,50488,5502.75,4564.16,8.9,26,9.07,9.03,9.07
29.59,-20.07,50486,5503.04,4564.45,8.69,26,9.02,9.02,9.07
29.6,-20.04,50486,5503.04,4564.45,8.48,26,9.05,9.02,9.07
29.61,-20.01,50492,5502.16,4563.57,8.28,26,9.05,9.03,9.05
29.62,-19.98,50488,5502.75,4564.16,8.06,25.9,9.07,9.03,9.08
29.63,-19.94,50489,5502.6,4564.01,7.85,25.9,9.07,9.03,9.07
29.64,-19.9,50485,5503.19,4564.59,7.65,25.9,9.05,9.03,9.08
29.65,-19.86,50482,5503.63,4565.03,7.44,25.9,9.05,9.03,9.07
29.66,-19.82,50478,5504.21,4565.62,7.23,25.9,9.07,9.03,9.08
29.67,-19.77,50481,5503.77,4565.18,7.03,26,9.05,9.03,9.08
29.68,-19.72,50480,5503.92,4565.33,6.82,26,9.07,9.03,9.07
29.69,-19.66,50478,5504.21,4565.62,6.61,26,9.07,9.05,9.08
29.7,-19.6,50480,5503.92,4565.33,6.41,26,9.02,9.02,9.05
29.71,-19.53,50480,5503.92,4565.33,6.2,26,9.05,9.02,9.08
29.72,-19.45,50479,5504.07,4565.47,6,26,9.03,9.02,9.07
29.73,-19.37,50480,5503.92,4565.33,5.79,25.9,9.07,9.03,9.07
29.74,-19.29,50476,5504.51,4565.91,5.59,25.9,9.07,9.03,9.07
29.75,-19.19,50475,5504.65,4566.06,5.39,25.9,9.07,9.03,9.07
29.76,-19.1,50474,5504.8,4566.2,5.19,25.9,9.05,9.03,9.07
29.77,-19,50473,5504.94,4566.35,4.99,26,9.07,9.03,9.08
29.78,-18.89,50474,5504.8,4566.2,4.79,26,9.05,9.03,9.07
29.79,-18.78,50478,5504.21,4565.62,4.59,26,9.07,9.03,9.08
29.8,-18.66,50464,5506.26,4567.67,4.4,26,9.05,9.03,9.08
