altitude,speed,acceleration,time
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
968.27,35.97,37.73,0
967.91,36.45,39.04,0.01
967.45,36.93,40.32,0.02
970.37,37.41,41.58,0.03
969.73,37.9,42.8,0.04
970.19,38.39,43.98,0.05
970.92,38.88,45.12,0.06
971.84,39.38,46.21,0.07
971.66,39.88,47.23,0.08
972.75,40.39,48.2,0.09
974.31,40.9,49.11,0.1
973.58,41.41,49.94,0.11
973.58,41.93,50.71,0.12
971.84,42.45,51.41,0.13
974.49,42.98,52.04,0.14
975.86,43.5,52.59,0.15
976.5,44.04,53.09,0.16
977.42,44.57,53.52,0.17
979.89,45.11,53.89,0.18
978.15,45.65,54.2,0.19
977.05,46.19,54.47,0.2
980.17,46.74,54.69,0.21
980.72,47.29,54.87,0.22
980.72,47.84,55.02,0.23
981.17,48.4,55.13,0.24
981.72,48.96,55.23,0.25
981.63,49.52,55.31,0.26
984.19,50.08,55.38,0.27
984.47,50.65,55.43,0.28
984.74,51.21,55.49,0.29
985.94,51.78,55.54,0.3
985.75,52.36,55.6,0.31
985.75,52.93,55.66,0.32
987.58,53.5,55.73,0.33
987.58,54.08,55.8,0.34
988.59,54.66,55.88,0.35
989.69,55.24,55.97,0.36
990.88,55.82,56.04,0.37
989.51,56.4,56.1,0.38
992.07,56.98,56.15,0.39
992.17,57.57,56.19,0.4
991.98,58.15,56.21,0.41
993.91,58.73,56.22,0.42
993.08,59.32,56.22,0.43
994.55,59.9,56.21,0.44
994.55,60.49,56.18,0.45
996.48,61.07,56.14,0.46
997.21,61.66,56.08,0.47
998.03,62.24,56.02,0.48
996.48,62.83,55.94,0.49
1000.51,63.41,55.84,0.5
1000.42,63.99,55.74,0.51
999.04,64.57,55.62,0.52
1002.44,65.15,55.48,0.53
1001.24,65.73,55.34,0.54
1002.53,66.31,55.18,0.55
1002.53,66.88,55.01,0.56
1004.36,67.45,54.82,0.57
1005.28,68.03,54.62,0.58
1006.2,68.6,54.41,0.59
1005.65,69.16,54.19,0.6
1008.95,69.73,53.95,0.61
1009.14,70.29,53.71,0.62
1009.14,70.85,53.45,0.63
1011.34,71.4,53.17,0.64
1010.42,71.96,52.89,0.65
1011.34,72.51,52.6,0.66
1011.34,73.05,52.29,0.67
1013.55,73.6,51.97,0.68
1014.92,74.14,51.65,0.69
1015.47,74.67,51.31,0.7
1015.2,75.21,50.96,0.71
1017.5,75.73,50.6,0.72
1017.04,76.26,50.23,0.73
1018.05,76.78,49.86,0.74
1019.52,77.29,49.47,0.75
1019.06,77.8,49.08,0.76
1021.08,78.31,48.67,0.77
1021.08,78.81,48.27,0.78
1022.46,79.3,47.85,0.79
1023.56,79.8,47.42,0.8
1024.3,80.28,46.99,0.81
1025.13,80.76,46.56,0.82
1026.96,81.24,46.11,0.83
1025.31,81.71,45.67,0.84
1029.17,82.18,45.21,0.85
1028.25,82.64,44.76,0.86
1029.36,83.09,44.29,0.87
1031.01,83.54,43.83,0.88
1031.01,83.99,43.36,0.89
1031.75,84.42,42.89,0.9
1033.77,84.86,42.42,0.91
1033.13,85.28,41.95,0.92
1035.06,85.71,41.47,0.93
1034.51,86.12,40.99,0.94
1035.61,86.53,40.52,0.95
1037.36,86.94,40.04,0.96
1036.63,87.34,39.57,0.97
1038.93,87.73,39.09,0.98
1039.2,88.12,38.62,0.99
1039.2,88.5,38.15,1
1039.76,88.88,37.68,1.01
1041.05,89.25,37.21,1.02
1043.53,89.61,36.75,1.03
1043.44,89.97,36.29,1.04
1043.99,90.32,35.83,1.05
1045.93,90.67,35.38,1.06
1045.28,91.02,34.94,1.07
1047.86,91.35,34.5,1.08
1047.77,91.69,34.06,1.09
1048.69,92.01,33.63,1.1
1048.69,92.34,33.21,1.11
1050.72,92.66,32.79,1.12
1051.46,92.97,32.38,1.13
1052.1,93.28,31.98,1.14
1052.66,93.59,31.58,1.15
1054.87,93.89,31.19,1.16
1053.76,94.18,30.81,1.17
1056.81,94.48,30.44,1.18
1057.64,94.77,30.08,1.19
1058.01,95.05,29.72,1.2
1059.39,95.33,29.38,1.21
1059.39,95.61,29.04,1.22
1060.13,95.88,28.72,1.23
1060.68,96.15,28.4,1.24
1062.81,96.42,28.09,1.25
1064.47,96.68,27.79,1.26
1063.36,96.94,27.5,1.27
1066.13,97.2,27.23,1.28
1066.68,97.45,26.96,1.29
1067.79,97.7,26.7,1.3
1069.08,97.95,26.45,1.31
1067.98,98.2,26.21,1.32
1067.98,98.44,25.99,1.33
1071.21,98.68,25.77,1.34
1072.69,98.92,25.57,1.35
1073.8,99.16,25.37,1.36
1073.7,99.39,25.19,1.37
1076.57,99.62,25.01,1.38
1076.48,99.86,24.85,1.39
1078.79,100.09,24.7,1.4
1078.88,100.32,24.55,1.41
1079.62,100.54,24.42,1.42
1080.73,100.77,24.3,1.43
1080.73,101,24.18,1.44
1081.28,101.22,24.08,1.45
1083.96,101.44,23.98,1.46
1084.52,101.67,23.9,1.47
1086.28,101.89,23.82,1.48
1085.91,102.11,23.76,1.49
1088.87,102.33,23.7,1.5
1088.68,102.55,23.65,1.51
1090.63,102.77,23.61,1.52
1092.29,102.99,23.57,1.53
1091.83,103.21,23.54,1.54
1091.83,103.43,23.52,1.55
1092.75,103.65,23.51,1.56
1095.07,103.88,23.51,1.57
1096.74,104.1,23.51,1.58
1097.11,104.32,23.51,1.59
1099.05,104.54,23.52,1.6
1099.89,104.77,23.54,1.61
1100.16,104.99,23.56,1.62
1103.13,105.21,23.59,1.63
1102.94,105.44,23.62,1.64
1104.8,105.66,23.65,1.65
1104.8,105.89,23.69,1.66
1106.37,106.12,23.73,1.67
1108.04,106.35,23.77,1.68
1108.87,106.58,23.82,1.69
1109.34,106.81,23.86,1.7
1111.38,107.05,23.91,1.71
1111.93,107.29,23.96,1.72
1113.42,107.53,24.02,1.73
1114.35,107.77,24.07,1.74
1114.81,108.02,24.12,1.75
1116.57,108.26,24.17,1.76
1116.57,108.51,24.23,1.77
1118.24,108.76,24.28,1.78
1119.17,109.01,24.33,1.79
1120.75,109.26,24.38,1.8
1122.23,109.51,24.43,1.81
1122.51,109.77,24.48,1.82
1124.37,110.02,24.53,1.83
1123.81,110.28,24.57,1.84
1126.04,110.54,24.62,1.85
1127.16,110.8,24.66,1.86
1127.99,111.06,24.7,1.87
1127.99,111.32,24.74,1.88
1129.85,111.57,24.78,1.89
1131.8,111.83,24.81,1.9
1132.17,112.09,24.84,1.91
1133.66,112.35,24.87,1.92
1135.61,112.6,24.9,1.93
1136.36,112.86,24.92,1.94
1139.24,113.11,24.94,1.95
1138.4,113.36,24.97,1.96
1139.98,113.62,24.98,1.97
1140.82,113.87,25,1.98
1140.82,114.12,25.01,1.99
1141.84,114.37,25.03,2
1143.98,114.62,25.04,2.01
1145.66,114.87,25.04,2.02
1146.77,115.12,25.05,2.03
1147.24,115.37,25.06,2.04
1149.1,115.62,25.06,2.05
1149.38,115.88,25.06,2.06
1150.96,116.13,25.06,2.07
1152.27,116.37,25.06,2.08
1152.73,116.62,25.06,2.09
1152.73,116.87,25.06,2.1
1154.41,117.12,25.06,2.11
1156.74,117.37,25.06,2.12
1157.58,117.62,25.05,2.13
1158.6,117.87,25.05,2.14
1159.25,118.12,25.05,2.15
1160.28,118.37,25.04,2.16
1162.14,118.62,25.04,2.17
1162.42,118.87,25.04,2.18
1164.66,119.12,25.04,2.19
1164.38,119.36,25.03,2.2
1164.38,119.61,25.03,2.21
1166.62,119.86,25.03,2.22
1168.11,120.11,25.03,2.23
1169.88,120.36,25.03,2.24
1170.35,120.61,25.03,2.25
1172.03,120.86,25.04,2.26
1172.87,121.11,25.04,2.27
1174.64,121.36,25.05,2.28
1175.76,121.61,25.05,2.29
1177.16,121.86,25.06,2.3
1177.53,122.11,25.07,2.31
1177.53,122.36,25.08,2.32
1180.15,122.61,25.09,2.33
1181.64,122.85,25.1,2.34
1182.95,123.1,25.12,2.35
1183.88,123.35,25.13,2.36
1185,123.6,25.15,2.37
1186.87,123.85,25.17,2.38
1187.62,124.09,25.19,2.39
1189.11,124.34,25.21,2.4
1191.08,124.59,25.24,2.41
1191.45,124.84,25.26,2.42
1191.45,125.08,25.29,2.43
1192.76,125.33,25.32,2.44
1194.26,125.58,25.35,2.45
1196.41,125.83,25.38,2.46
1198,126.09,25.41,2.47
1199.31,126.34,25.44,2.48
1200.05,126.59,25.48,2.49
1201.46,126.84,25.51,2.5
1202.95,127.1,25.55,2.51
1203.8,127.35,25.59,2.52
1205.95,127.6,25.63,2.53
1205.95,127.85,25.68,2.54
1206.79,128.11,25.72,2.55
1209.41,128.36,25.77,2.56
1210.73,128.62,25.82,2.57
1212.32,128.88,25.86,2.58
1213.25,129.13,25.92,2.59
1214.57,129.39,25.97,2.6
1215.78,129.65,26.02,2.61
1216.91,129.91,26.08,2.62
1218.59,130.17,26.13,2.63
1219.44,130.43,26.19,2.64
1219.44,130.69,26.25,2.65
1222.34,130.95,26.32,2.66
1224.97,131.21,26.38,2.67
1225.53,131.47,26.45,2.68
1226.28,131.73,26.51,2.69
1227.69,132,26.58,2.7
1228.44,132.26,26.65,2.71
1229.47,132.52,26.72,2.72
1230.97,132.79,26.8,2.73
1232.57,133.05,26.87,2.74
1233.51,133.32,26.95,2.75
1233.51,133.58,27.03,2.76
1235.29,133.85,27.11,2.77
1238.39,134.12,27.2,2.78
1239.52,134.39,27.28,2.79
1240.93,134.66,27.37,2.8
1242.05,134.93,27.46,2.81
1243.18,135.2,27.55,2.82
1245.06,135.47,27.64,2.83
1246.19,135.75,27.74,2.84
1246.75,136.02,27.83,2.85
1248.26,136.29,27.93,2.86
1248.26,136.57,28.03,2.87
1250.51,136.85,28.14,2.88
1252.86,137.12,28.24,2.89
1253.8,137.4,28.35,2.9
1255.5,137.68,28.46,2.91
1256.72,137.96,28.57,2.92
1258.7,138.24,28.69,2.93
1260.11,138.53,28.81,2.94
1261.71,138.81,28.93,2.95
1262.46,139.1,29.05,2.96
1264.72,139.38,29.18,2.97
1264.72,139.67,29.31,2.98
1267.07,139.96,29.44,2.99
1268.67,140.25,29.57,3
1270.18,140.54,29.71,3.01
1270.94,140.84,29.85,3.02
1271.69,141.13,30,3.03
1273.29,141.43,30.15,3.04
1275.08,141.72,30.3,3.05
1276.68,142.02,30.45,3.06
1278.1,142.32,30.61,3.07
1280.46,142.62,30.78,3.08
1280.46,142.92,30.94,3.09
1282.53,143.23,31.11,3.1
1285.83,143.53,31.29,3.11
1287.44,143.84,31.47,3.12
1289.23,144.15,31.65,3.13
1291.12,144.46,31.84,3.14
1293.95,144.77,32.03,3.15
1295.65,145.08,32.22,3.16
1297.35,145.4,32.42,3.17
1298.96,145.72,32.63,3.18
1300.56,146.03,32.84,3.19
1300.56,146.36,33.05,3.2
1303.02,146.68,33.27,3.21
1306.23,147,33.49,3.22
1307.46,147.33,33.72,3.23
1308.88,147.66,33.95,3.24
1309.73,147.99,34.19,3.25
1311.24,148.32,34.43,3.26
1312.47,148.65,34.67,3.27
1313.61,148.99,34.92,3.28
1315.03,149.32,35.18,3.29
1316.73,149.66,35.44,3.3
1316.73,150.01,35.71,3.31
1318.34,150.35,35.98,3.32
1321.28,150.7,36.25,3.33
1322.22,151.05,36.53,3.34
1322.98,151.41,36.82,3.35
1324.4,151.77,37.1,3.36
1325.16,152.13,37.4,3.37
1326.77,152.5,37.7,3.38
1329.99,152.86,38,3.39
1331.13,153.23,38.31,3.4
1333.21,153.61,38.62,3.41
1333.21,153.98,38.94,3.42
1335.11,154.37,39.26,3.43
1335.49,154.75,39.58,3.44
1336.15,155.14,39.91,3.45
1337.48,155.54,40.25,3.46
1338.52,155.93,40.59,3.47
1339.47,156.34,40.93,3.48
1340.8,156.74,41.28,3.49
1342.32,157.15,41.63,3.5
1343.74,157.56,41.98,3.51
1344.4,157.98,42.34,3.52
1344.4,158.4,42.71,3.53
1346.21,158.82,43.07,3.54
1347.73,159.25,43.44,3.55
1349.34,159.68,43.82,3.56
1350.39,160.12,44.19,3.57
1352,160.56,44.58,3.58
